2016-05-22 18:03:31,440 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (2、公司控股股东情况,3,47)
2016-05-22 18:03:31,440 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (3、公司实际控制人情况,3,47)
2016-05-22 18:03:31,440 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (4、其他持股在10%以上的法人股东,3,48)
2016-05-22 18:03:31,440 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (5、前10吊限售条件股东持股数量及限售条件,3,48)
2016-05-22 18:03:31,440 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (第七节 董事、监事、高级管理人员和员工情况,1,49)
2016-05-22 18:03:31,440 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (一、董事、监事和高级管理人员持股变动,2,49)
2016-05-22 18:03:31,440 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (1、持股情况,3,49)
2016-05-22 18:03:31,440 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (2、持有股票期权情况,3,50)
2016-05-22 18:03:31,440 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (二、任职情况,2,50)
2016-05-22 18:03:31,441 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (三、董事、监事、高级管理人员报酬情况,2,53)
2016-05-22 18:03:31,441 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (四、公司董事、监事、高级管理人员变动情况,2,54)
2016-05-22 18:03:31,441 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (五、报告期核心技术团队或关键技术人员变动情况（非董事、监事、高级管理人员）,2,54)
2016-05-22 18:03:31,441 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (六、公司员工情况,2,54)
